start,end,text
1594.36,1602.08," So I wouldn't recommend it for that supplies have run out surem sticks so I can hang per Sony button house in the PS3 has found it's like, you know"
1602.08,1603.08, Triple egg
1603.08,1605.56, It's not it's not it's not it's trippy
1605.56,1609.16, It's fun. It's a way to pay dollar experiment if you're really into supporting
1610.08,1613.44," Non games. Yeah, it's not a game. It's a close to thinking of non games"
1613.44,1620.1200000000001, It's not really a game. It's it's a screen saver. It's I think if you like electro plankton then you are the perfect market for this game
1620.1200000000001,1623.0, But electro plankton I don't know if this is more the game
1623.0,1626.0800000000002, I create a song not not not not not not not so much this is
1626.0800000000002,1632.64," You could have you sequenced it into a recorder. Yeah, but this is similar and that it's more about the experience people and people say stuff to defend it like"
1632.64,1636.92," Well, it's just you know you just sit down and you like there's nothing punitive about the game"
1636.92,1640.64, We just turn off your mind and play like fuck you there's nothing punitive about the game
1640.64,1642.24, You know what that means? There's no fun
1642.24,1646.44, Right there's no win. There's no loose. There's a look look I'm eating my way through the credits
1650.44,1652.44, I'm looking at this
1653.64,1657.88, It's like jarmature wars in that it's just something you kind of do it's like a time-wester
1657.88,1659.16, It's pretty but it's definitely not a
1659.16,1663.24, But geometry wars at least I can be like yo mark your your scores 2 million higher than mine
1663.24,1665.24, You know like there's at least some sort of like
1665.44,1670.04, Comparative analysis and and said and flow you're like you might like it the wings on my creature man
1670.04,1673.24, This is awesome you played enough at the right circumstances. You might see like the face of God
1673.24,1675.24," Yeah, wow"
1675.24,1682.68, That would be amazing. Did you see the face of God and my wings can Kuduragi came and spoke to me on the level five of low
1682.68,1684.6399999999999," No, I love how they did all the technical or back"
1684.6399999999999,1690.04, They really improved it from the time it was like you have re-game on PC to like this job of a game with
1691.04,1694.72, Six access control terrible. I'm also still playing motors storm
1695.24,1700.52," Pretty awesome still fun, huh? And the retail copies are coming in soon. It's all split over to that and see if it can get your achievements"
1700.52,1706.76," Oh, right there's a fan plan play with your you cannot play you can get messages to stuff while you're playing right people"
1706.76,1708.76, You can play with your friends
1708.76,1714.0, chat with them if you have the headset I have it's a excellent good. I'm glad really
1717.28,1721.2," Oh, no, I come on. I mean the PS3's stuff to be excited about right?"
1721.2,1727.92," Yes, all right, you see what are the people who are on it? So by the way Luke has filled Luke Smith will be playing the role of John"
1727.92,1729.1200000000001, They are not at all
1729.1200000000001,1736.0800000000002," Being a bad job. I've ten minutes is a stretch for next two minutes. That's about my ammo. Yeah, all right, so"
1736.64,1740.0, gut the boards and let's move on sort of like when I'm looking for stuff on the boards
1740.0,1744.9," I end up looking for stuff for to talk to Shane about right? Yes, so like here's the first one"
1744.9,1749.04, 2007 Shane this by a post-unain PlayStation underscore branded
1749.04,1753.8, This is a god-got in your read his posts now this one is awesome
1753.8,1759.08, I hope we haven't done this one before it's 2007 the year the PSP this threads like a thousand pages long
1759.08,1765.1399999999999, All these great games are coming out for the PSP this year. Let me list some of them state of emergency too
1765.48,1771.56, Or that right there is it state of emergency too. That's where why what man hunt to?
1771.56,1777.8, Let's begin 300 and sexicide testimony in Dracula X Chronicles jackass the game
1778.56,1783.9199999999998, Moving rapidly into the great software zone the halonites Elder Scrolls travel
1784.6399999999999,1789.46, Dragon Ball Z shinbuti chi and other room right there offensive Persia rival swords this version however
1789.46,1793.36, Doesn't have the Wii Waggle so what I just thought I won't I player you know
1793.36,1798.6, We've talked about PSP and like the next PSP before now it now that obviously Sony has confirmed that
1798.9199999999998,1804.18, Motion control is critical to good gaming more important than rumble does that mean the next PSP will be a motion control device
1804.18,1809.1000000000001, We'll be like flying the screen around and watching at the same time think it'll be a touch panel device
1809.1000000000001,1812.0600000000002," No, no, I think about that. That would be wow"
1812.3400000000001,1816.42, And the screen could move as you move it so you'd have to like see I make sure looking
1816.42,1819.78, I'm a huge fan of wire wear twisted so that sounds pretty cool to me actually crispy
1820.3,1823.7," 4,000 one didn't post anything like first post bless him"
1823.7,1825.8200000000002, He said how do you know that'll be great if they're not out yet?
1825.8200000000002,1829.5800000000002, So that was good to see a little bit of logic and fuse nice the next poster though said
1829.8999999999999,1834.8999999999999," This could be Shane too. It's not dead, but the DS still shits on it since when am I another guy"
1834.8999999999999,1836.8999999999999, I'm two of my PSP like fanboy
1836.8999999999999,1843.6999999999998, You're really not solid smoke solid smoke that seems like a name that's you know finding grounding in in the middle gear franchise
